cik,ticker
0000883984,ICUI
0001499620,TAL
0001788348,BIPC
0001126956,SR
0000040888,AJRD
0001828318,ENVX
0001111335,VC
0001084048,ZD
0001609253,CRC
0000857855,UCBI
0001639825,PTON
0001433195,APPF
0001445305,WK
0001796209,APG
0000354647,CVBF
0001574540,DOC
0001601994,CHFFY
0001840776,HGTY
0000089439,MLI
0000871459,DFIHY
0001495153,MMYT
0001122976,AVNT
0001628908,EVH
0001819848,JOBY
0001530256,IRDEY
0001429937,BTG
0001906324,QDEL
0001070235,BB
0000912892,TV
0001534504,PBF
0000816761,TDC
0001039828,AEL
0001320414,SEM
0001284812,CNS
0001726122,CEF
0001781755,BRP
0001049659,SID
0000040211,GATX
0001771515,GO
0000723188,CBU
0001459200,ALRM
0001195737,NEA
0001786842,VNT
0001360604,HR
0001434588,LOPE
0001378984,VLPNY
0000912093,VIAV
0001441683,APPN
0001621434,BSM
0000039911,GPS
0001845257,LFST
0000036377,FHB
0000856982,MMSI
0001617406,PK
0000704532,ONTO
0001504008,BKU
0001552275,SUN
0001364479,HRI
0001375365,SMCI
0000933136,COOP
0001758057,LAZR
0001364954,CHGG
0001621563,SUM
0000351569,ABCB
0000025743,TXMD
0001863105,ESMT
0001644406,TWNK
0001366868,GSAT
0000771992,PAAS
0001013857,PEGA
0001841804,INST
0001718512,GTES
0001447945,ASMVY
0000067215,DY
0001404123,ONEM
0000828944,WSFS
0001676238,BRZE
0000924805,FRHC
0000861842,CATY
0001056288,FHI
0001828108,AUR
0001561894,HASI
0001439288,ZWS
0000039368,FUL
0000760498,BANF
0000717954,UNF
0001102112,PACW
0001515673,RARE
0001807192,CD
0001345105,CPA
0001056903,AWR
0001628369,CWK
0001421876,GLPG
0000046195,BOH
0001745916,PFSI
0001546354,DUFRY
0001437178,EGFEY
0000043920,GEF
0001496963,SQSP
0001086600,ARLP
0000803649,EQC
0000927003,AEIS
0001836470,SRAD
0000007789,ASB
0001813814,MNMD
0001451279,SAUHY
0001664998,KNBE
0000889900,PTEN
0001497770,WD
0001045450,EPR
0001077428,TCBI
0001823239,MRVI
0001504764,AVAL
0001035201,CWT
0000310142,SXT
0001697884,VSBC
0001670592,YETI
0001282637,NEU
0001492298,SBRA
0001772695,NOVA
0001575515,SFM
0001670541,ADNT
0000921082,HIW
0001361113,VRNS
0000066756,ALE
0001651717,NOMD
0001028918,PPBI
0001703057,ABCL
0001258602,NNI
0001822993,JXN
0001338749,PCH
0000832988,SIG
0001040971,SLG
0001509991,KOS
0001060822,CRI
0001178879,FOLD
0001424182,BNL
0001560327,RPD
0000824142,AAON
0000897723,SANM
0001639691,LIVN
0001359841,HBI
0001090633,IIJIY
0001437774,BZZUY
0001813756,WE
0001832466,ALHC
0000860748,KMPR
0001207179,GLNG
0001361371,DELKY
0001376139,CVI
0000081362,KWR
0001057706,FBP
0000029002,DIOD
0001433660,JBT
0000090896,SKY
0001856437,VSCO
0000073088,NWE
0000825542,SMG
0001070494,ACAD
0000003453,MATX
0001745431,STNE
0000072333,JWN
0001088856,CORT
0001840572,BOWL
0001466593,OTTR
0000901491,PZZA
0001740332,REZI
0001135185,AAWW
0000913142,BDC
0001564618,IBTX
0001031203,GPI
0001287032,PSEC
0001710155,EYE
0001853513,MCW
0001417398,HI
0000921638,SSRM
0001866368,CWAN
0001752836,CVET
0000932696,NSIT
0001716957,TAIPY
0001104506,INSM
0001562476,TMHC
0001670076,ULCC
0001455633,PEGRY
0001702744,SMPL
0000877860,NHI
0000104918,AVA
0001827075,CVT
0001823306,LSPD
0001770450,XRX
0001494728,PSLV
0000763744,LCII
0000751978,VICR
0001584425,TCN
0001090116,NVG
0001437538,IMPJY
0001782754,AZEK
0000860546,OFC
0001689796,JBGS
0001279495,BTEGF
0000016160,CALM
0000707179,ONB
0001378239,OMAB
0001364885,SPR
0001071321,TKC
0001848763,RNW
0001178819,AGI
0001381640,MLCO
0001328237,DBC
0000797721,VSAT
0001657573,XMTR
0000771497,ABM
0001481513,JKS
0001396440,MAIN
0001721947,JAMF
0000104889,GHC
0001083839,NAD
0000056679,KFY
0000910108,LXP
0001739445,ACA
0001064728,BTU
0000917273,RMBS
0000885590,BHC
0001337619,ENV
0001569345,CXM
0000819793,AIN
0001094972,UGP
0001720990,FSR
0000103730,VSH
0001812364,RLAY
0001161728,MGEE
0000816956,CNMD
0001848309,SGML
0001596967,MC
0000315709,IBOC
0001109345,NVMI
0000833079,MTH
0000009092,BMI
0000874866,CRVL
0000090498,SFNC
0000868780,DORM
0001694028,LBRT
0000916789,HELE
0001371285,TRUP
0001049521,MRCY
0001826600,MNTK
0001192448,GKOS
0001580560,FLYW
0001579877,OUT
0000894315,SITC
0000785956,JJSF
0001706431,VIR
0001653477,NGVT
0001288469,MXL
0000793074,WERN
0001722608,IQ
0000935036,ACIW
0001180262,HLF
0000700564,FULT
0001728951,EPRT
0001289308,ENS
0001802665,HRMY
0000913290,FRO
0000078890,BCO
0000904851,YPF
0001792849,HPK
0001638833,SGRY
0001788882,ROOT
0001483934,STNG
0001114700,GGAL
0001449580,UILCY
0000940942,HUBG
0000886977,MEOH
0001809519,GDRX
0000860413,FIBK
0000912728,FWRD
0000088205,SPXC
0001433642,HLNE
0001655759,ARVN
0001434316,FATE
0001831651,SHLS
0000105132,WDFC
0000891024,PDCO
0001682745,VRRM
0001067294,CBRL
0001158463,JBLU
0001345016,YELP
0000108516,WOR
0001801169,OPEN
0001295947,PBH
0000056978,KLIC
0001158324,CCOI
0001326110,IBRX
0001552797,DKL
0000883948,AUB
0001312109,SI
0000785786,PLXS
0001699136,WHD
0001821806,LESL
0001725255,AHCO
0001592386,VIRT
0001602065,VNOM
0001012019,RUSHA
0001498710,SAVE
0000928022,CPE
0000067887,MOG-A
0000811532,FUN
0001104485,NOG
0001822829,OZON
0001742692,INMD
0001581990,PAGP
0001795139,GTBIF
0001615903,IFS
0001142596,NUVA
0001379438,EXG
0001580905,IBP
0001597553,SAGE
0000835011,MGPI
0001704715,AMR
0001571549,SFRGY
0001408100,KW
0001166388,VRNT
0001144800,TAC
0001329394,SIMO
0001000694,NVAX
0001758766,STEM
0001020859,UNFI
0001275617,UTF
0001651052,FOCS
0001320695,THS
0001280058,BLKB
0000902102,ALBKY
0001295810,SHO
0000822663,IPAR
0001050446,MSTR
0001820721,ARRY
0001299709,AX
0001559865,EVTC
0001078075,NTCT
0000795266,KBH
0001375877,CSIQ
0001843762,EQRX
0000850460,WIRE
0001396814,PCRX
0001517228,COMM
0001280263,AMBA
0000887343,COLB
0001659939,ENIC
0001635088,ROIV
0001827090,CERT
0001653653,RRR
0001867072,KD
0001834622,HAYW
0001044896,IBA
0000277509,FSS
0001603923,WFRD
0001869198,LTH
0000913241,SHOO
0001374535,AIMC
0001549107,MANU
0001679826,PING
0001224608,CNO
0001723596,CLBK
0001368622,AVAV
0000097216,TEX
0001792045,THNPY
0000821130,USM
0001114995,PI
0001579428,AXSM
0001169561,CVLT
0001567024,BPXXY
0001328581,BCC
0001823766,LFG
0001644440,GCP
0001474098,PEB
0001476765,GBDC
0000882796,BCRX
0000098677,TR
0001593538,NAVI
0001013880,TTEC
0001749704,AGTI
0001829948,CIXX
0001819994,RKLB
0001853145,EVCM
0001083446,AMEH
0000099780,TRN
0001122491,BRFS
0000944148,CBZ
0001790982,ARNC
0000929351,LGF-A
0000203596,WSBC
0001710366,CEIX
0001073748,YUMM
0001877787,ZGN
0000746598,BRC
0001410384,QTWO
0000019745,CPK
0001275214,CSQ
0001597033,SABR
0001253986,ABR
0001761312,PLMR
0000780571,ITRI
0001601830,RXRX
0001718852,RXDX
0001453015,BLDP
0000884713,PRMW
0000712534,FRME
0001741530,QFIN
0001876183,IHS
0001690680,NMRK
0001617553,ZIP
0001085869,PRFT
0001210677,FA
0001754195,TCNNF
0001326380,GME
0001739566,UTZ
0000812074,OI
0000094049,SCL
0001688476,NEX
0001806837,VERX
0001648257,HCM
0001677576,IIPR
0001518621,ORC
0001835591,VZIO
0001530238,YY
0001054905,IOSP
0001611005,KEN
0001647639,UPST
0001800347,ETWO
0001731289,NKLA
0001451505,RIG
0001530804,TROX
0001568100,PD
0001627475,UPWK
0001323885,ATRC
0000745308,JOE
0001600033,ELF
0001386716,SBLK
0000912766,LAUR
0000026780,DAN
0000805676,PRK
0001845815,PAYO
0001265131,HTH
0001276671,ITCB
0001458891,NE
0001517302,APAM
0001039399,FORM
0000018654,AILIH
0001800667,FROG
0001666291,CMTG
0001760965,KTB
0000946673,BANR
0001607939,UDMY
0001410939,ISEE
0000912615,URBN
0000719413,HL
0000752714,MGRC
0000088941,SMTC
0001549346,SSTK
0001114483,ITGR
0001113232,ACLS
0001857154,DNUT
0001490978,SDGR
0001263994,UTG
0001688852,SAFE
0001532961,NVEE
0001580670,LGIH
0000708955,FFBC
0001124804,MDRX
0001620280,UNIT
0000936528,WAFD
0001553079,ESBA
0001096752,EPC
0001650132,FCPT
0001704720,CNNE
0001698535,NXE
0000109177,SPB
0000866706,ESE
0001582313,XENE
0001511337,RLJ
0000874499,GPOR
0001286139,LZ
0001880866,VTSCY
0001869858,SSU
0000773141,MDC
0001581280,TWST
0001645070,STER
0001359711,MFGP
0001482512,HPP
0001840574,VERV
0001737287,ALLO
0000886346,KAI
0000036146,TRMK
0001477815,SG
0000701374,SIX
0001694426,DK
0001308648,AG
0000721994,LKFN
0001314727,SONO
0001362004,ICFI
0001033012,FBC
0001671927,IMCR
0000105418,WMK
0001276520,GNW
0001624794,CSWI
0001620533,SHAK
0000894081,ATSG
0000903129,THRM
0000766829,SJW
0001037676,ARCH
0001782170,RELY
0001494259,CARG
0000932470,TEO
0001590717,CTRE
0000888746,CCU
0001588978,PRCT
0001230245,PIPR
0000107687,WGO
0001283140,HEP
0000891014,MTX
0001839191,ASZ
0001610250,BOOT
0001795250,MSGE
0001861795,DH
0001828723,AMPS
0000912242,MAC
0001043509,SAH
0001828365,RLX
0001340736,ETY
0001437541,ATGSY
0001806952,LYEL
0001355444,ERJ
0001649749,FBK
0000730464,ATGE
0001690511,GOOS
0001407623,ROIC
0000876167,PRGS
0001793229,MPLN
0000894405,ARCB
0001298946,DRH
0000887733,CENT
0001875444,ARHS
0001479290,RVNC
0001836833,PL
0001041803,PSMT
0000064996,MCY
0001136352,CEQP
0001851194,VTYX
0001825570,PAX
0001724521,RCUS
0001727263,FTDR
0000278166,CVCO
0001828962,CRCT
0001857951,WEBR
0001818093,SKIN
0000055242,KMT
0001559444,FURCF
0000075252,OMI
0000920112,HTLF
0001856314,YOU
0001260729,GDV
0001570827,VCTR
0001632790,ENR
0001164863,NPO
0001425205,IOVA
0001934850,FG
0000800240,ODP
0000730708,SBCF
0001831915,CTKB
0001600438,GMS
0001831617,DSEY
0001523541,SLCJY
0001527508,PTVE
0000715072,RNST
0001616000,XHR
0001356576,SUPN
0001439222,AGIO
0000061398,TELL
0001546417,BLMN
0000050725,GFF
0001021561,NUS
0001495932,EXPI
0001409493,CIM
0001029145,GOGL
0001157842,RQI
0000066382,MLKN
0001451809,SITM
0001772253,FLNG
0001767258,XPEL
0001679082,MYOV
0001785971,BMEZ
0001253327,EVT
0001654795,BBU
0000835324,SYBT
0000919012,AEO
0001525769,PLAY
0000812801,NUV
0001866692,AMPL
0001611647,FRPT
0001714174,BUR
0001746618,RVLV
0001834488,NABL
0001809122,CVAC
0001547903,NMIH
0001178970,PFS
0001611547,UE
0001051512,TDS
0001823593,TSP
0001307748,IVT
0001446847,IRWD
0001764443,FHTF
0000824410,SASR
0000043196,GTN
0001025835,EFSC
0001471265,NWBI
0001655891,TRMD
0000893691,DOOR
0001711279,KRYS
0001293282,TTGT
0000017843,CRS
0001005757,CSGS
0000002230,ADX
0001681769,CCYC
0000807882,JACK
0001545057,PTXKY
0001843586,OTLY
0001724965,TALO
0001866581,BROS
0001561680,TPH
0001309402,GPRE
0001743881,BBIO
0001137887,NZF
0001522727,USAC
0001829864,TASK
0001362468,ALGT
0000711377,NEOG
0000910406,HAIN
0001590364,FTAI
0001572694,GSBD
0001835256,NAPA
0001720424,HIVE
0000887596,CAKE
0000933036,RCII
0001576427,CRTO
0000899923,MYGN
0001128361,HOPE
0001563411,CSTM
0001444380,NVRO
0001110805,NS
0001796022,STEP
0000317788,APPS
0001332283,BDJ
0001078271,EXTR
0001437731,TGSGY
0001157408,LRN
0001074952,NAC
0001844224,FREY
0001858257,AVDX
0001835539,OLK
0000913760,SNEX
0001843212,KAHC
0001350593,MWA
0001846576,FIGS
0001856485,SLVM
0001828248,CVII
0000790359,NBTB
0001815846,MNSO
0000104894,WRE
0001626115,PJT
0001679049,INSW
0001599489,VRTV
0001653242,NTB
0001709682,CTOS
0000887905,LTC
0001651562,COUR
0001024795,HLIO
0000836157,LNN
0001326732,XNCR
0001438533,TVTX
0000789460,INT
0000885245,BKE
0001385280,CNK
0000799167,MRTN
0001627272,OR
0001465740,TWO
0001705110,ANGI
0000925261,AKO-A
0000742278,RES
0001500217,AAT
0000912752,SBGI
0001104657,MTRN
0001160951,DCT
0001280784,HTGC
0000794685,GAB
0001616318,VSTO
0001867325,GET
0001504776,WRBY
0001318568,EVRI
0001809541,BCAT
0001731348,TLRY
0001013934,STRA
0001831840,SEMR
0000009984,B
0000050493,IMKTA
0001726978,GSHD
0001575828,XPRO
0001809987,MIR
0001393066,RFP
0001704596,EVOP
0001395942,KAR
0001711375,LOMA
0000066004,MSEX
0001124524,CYRX
0001159167,IRBT
0001508478,ARCO
0001467760,ARI
0001397702,SILK
0001121142,MAXR
0001368458,SBH
0001768666,BSTZ
0001013131,BVN
0001024725,TEN
0000886128,FCEL
0000911216,PTN
0001322436,ETV
0001822492,HLMN
0001577526,AI
0001539638,TBK
0001185348,PRAA
0001803696,XPER
0000899715,SKT
0001880319,PRM
0000314203,MUX
0001462120,LOB
0001819796,GCMG
0000897077,ALG
0001116942,TTMI
0001528437,BTT
0000110471,WWW
0001628171,RVMD
0001622194,DEA
0001220754,MODV
0001569963,LTGHY
0001563568,EVTV
0001691421,LMND
0001712184,LILA
0001657803,INBT
0001713210,AATP
0001804591,ME
0000893949,MD
0000886163,LGND
0001605607,PGRE
0001050441,EGBN
0000075288,OXM
0001773427,SWTX
0001190935,PTY
0001094831,BGCP
0001069258,KTOS
0000700923,MYRG
0001718227,ROAD
0001856608,SOVO
0000850141,HMN
0001649094,PCVX
0001688757,ESTA
0000876427,MNRO
0001839839,JBI
0000804116,RVT
0001084961,ECPG
0001400891,IHRT
0001815442,KYMR
0001042776,PDM
0001578732,MMI
0001039065,OSIS
0001733998,NWN
0001576940,CCS
0001412408,PHR
0001841156,PAY
0001691303,HCC
0001501570,VBTX
0001413159,TGH
0000311094,WABC
0001415404,SATS
0001331284,DHT
0000060714,LXU
0001701051,WOW
0001299130,PACB
0001289877,SFL
0001468328,ADUS
0001756262,TMDX
0001173420,NG
0001176433,JPS
0000866729,SCHL
0001529274,ALKT
0001737927,CGC
0001045986,FORTY
0001866501,WBX
0001421517,ERII
0001818873,IPOF
0001289848,HURN
0001712189,TH
0001510599,PDI
0000931148,EAF
0001637873,ACVA
0001591587,AMK
0001531978,FNA
0001706946,SPCE
0001022321,GEL
0001096691,PTNR
0001108134,BHLB
0001437352,EVBG
0000065270,MEI
0000744218,CLDX
0000099614,TY
0000001750,AIR
0000059440,VGR
0000883237,VRTS
0001469395,PAM
0000910329,MED
0001845337,DAWN
0001464423,PMT
0001369568,CPRX
0000356171,TCBK
0000944809,OPK
0001297184,AMPH
0001803112,TDCX
0001625791,KRNT
0001713952,VVNT
0001559053,PRTA
0000794172,VIVO
0000790816,BDN
0001405495,IDCC
0001384101,VCYT
0000909531,CRNCY
0000799195,USA
0001851003,ZETA
0001368265,CLNE
0001029142,DVAX
0000733269,RAMP
0001298699,BXMX
0000026058,CTS
0001798618,PDO
0001577670,LADR
0001843388,VORB
0001437441,BPIRY
0001543916,FORG
0001369241,DAC
0001834494,MLNK
0001257640,KRO
0001669779,CWH
0000922864,AIV
0001267395,AHL-PC
0001846069,KIND
0001837429,BAMR
0001052752,GTY
0000796505,CLFD
0001739942,SWI
0001526113,GNL
0001770121,SANA
0001425292,UAN
0001537054,GOGO
0001030469,OFG
0001841968,PX
0001227654,CMP
0001332174,GSG
0001295401,TBBK
0000899629,AKR
0001528930,FRG
0000811589,FBNC
0001747079,BALY
0001508655,TSLX
0000912562,ROCK
0001395937,SNDX
0001620393,NXRT
0001793862,DADA
0000094344,STC
0001476840,EXFY
0001023514,HMY
0001503584,CMRE
0001745797,MNRL
0001346610,SOS
0001771007,AFYA
0001743759,CRSR
0001669811,DFIN
0000703351,EAT
0001345126,CODI
0001340122,CLMT
0000048287,HNI
0001464790,RILY
0001643615,MEG
0000021535,COHU
0001270523,ETG
0001517175,CHEF
0001077183,NEO
0000930420,KFRC
0000314489,BUSE
0000726854,CHCO
0001172052,SAFT
0001409970,LC
0000861459,GVA
0001820630,PTRA
0001278027,BGS
0001691445,FINV
0000049754,DIN
0001831359,JWSM
0001859285,HRT
0000712537,FCF
0001545654,ALEX
0001639877,GSM
0001823794,ARKO
0001059142,ATAX
0000846617,DCOM
0001807120,DSGN
0001800682,CANO
0001069530,SAVA
0001630627,TMCI
0001563190,COMP
0001867102,EVTL
0001651958,EOSS
0001833835,PSFE
0001599617,DNOW
0000912958,TIGO
0001868995,CINT
0001568651,OSCR
0001848739,GDEV
0001762301,FVRR
0001842718,IAS
0001490906,CFFN
0001541401,ESRT
0001829432,AAC
0001367644,EBS
0001496099,NMFC
0001507605,MARA
0001673504,SSDT
0001655210,BYND
0001830033,PCT
0001587523,KN
0001854640,CGAU
0001275014,UCTT
0001773751,HIMS
0001674930,FLGT
0001431695,OLO
0001806201,LPRO
0001743725,GDYN
0000887359,VCEL
0000906338,TARO
0001810739,RADI
0001529864,ENVA
0000924901,VRE
0000705432,SBSI
0000863894,VERU
0001030894,CLS
0000102037,UVV
0000854775,DGII
0001354327,PGTI
0001414932,OCSL
0001566388,DSL
0001626450,BIGC
0001426332,NGM
0000832428,SSP
0001004702,OCFC
0001293613,KYN
0001528129,LPI
0001050377,CNXN
0001319947,DBI
0001434614,SAND
0001708035,ECVT
0000719220,STBA
0001230992,MAG
0001478320,ADPT
0001157601,MDGL
0001804176,BFLY
0001846510,MCG
0001022408,PLUS
0000034782,SRCE
0001656472,CRON
0000855654,IMGN
0001357450,HOLI
0000931427,TGS
0000704562,CDMO
0000910638,DDD
0000896264,USNA
0001631596,KREF
0001435049,KDNY
0001177648,ENTA
0000811596,KALU
0001475841,NBHC
0001047340,FDP
0001130713,OSTK
0001222922,EVV
0000003499,ALX
0000708818,NXGN
0001654151,DCPH
0001365916,AMRS
0001517413,FSLY
0001111863,SWIR
0000710752,SBR
0001259942,BLU
0001590976,MBUU
0001070985,CXW
0001590877,RGNX
0000078749,AGYS
0001725160,ZNTL
0000851310,HLIT
0000799233,HTLD
0001609471,WRMK
0001591165,HCYT
0001810019,RXT
0001071255,GDEN
0001657788,KRP
0000814083,CLM
0000907242,MCRI
0001373670,GRBK
0001848416,VRNOF
0000076605,PATK
0001118417,MODN
0000097134,TNC
0001606498,AVNS
0001700849,VADP
0001825480,POSH
0000921299,FGEN
0001432364,AZUL
0000845877,AGM
0001389050,AROC
0001339605,HEES
0000799292,MHO
0000885740,SPNS
0001616678,BST
0001141103,CCRN
0001260563,NFJ
0000842633,TRS
0001824920,IONQ
0001005817,TMP
0001222401,HYT
0000069633,NSSC
0001158895,LMAT
0001774155,BTRS
0001650664,EDIT
0001801170,CLOV
0001413837,FFWM
0001386278,GDOT
0001127703,PRA
0001109138,CAMT
0001841925,INDI
0001023459,SLP
0001266585,NMZ
0001717393,CAAP
0001808834,PRG
0001567569,FPF
0001796898,MAXN
0000351834,STKL
0001679363,MORF
0001322422,HBM
0001739936,MNTV
0000790526,RDNT
0001317945,OFLX
0001802974,AVO
0001038572,CBD
0000701288,ATRI
0000821026,ANDE
0000945394,SVC
0001169770,BANC
0000834365,BLFS
0001163739,NBR
0001842912,HERA
0000057131,LZB
0001050825,SCS
0001488813,CUBI
0001865408,EXAI
0000896841,AVID
0001887388,BCHPY
0001825088,DFH
0000006955,EPAC
0001094366,RDWR
0001582568,PBFX
0001481582,RYI
0001224450,RNP
0001355096,QRTEA
0000798359,CSR
0001443669,PRLB
0000877422,SPTN
0001761918,ERAS
0001172358,DMLP
0001828608,CPUH
0001047335,NHC
0000945114,GIC
0001138639,INFN
0001063259,DNN
0001717547,BRSP
0001728117,GOSS
0000098222,TDW
0001005210,SPH
0001273685,NYMT
0001466538,COWN
0001393584,AMWL
0001743907,SNCY
0001385849,UUUU
0001754820,DM
0001361538,PRIM
0001844862,SLDP
0000912463,GES
0001610601,MOMO
0001358762,RETA
0001534675,TGLS
0001347426,BMA
0001001316,TGTX
0001517396,SSYS
0001474627,NEGG
0001520504,VLRS
0001868941,FLNC
0001793882,PTA
0001831907,MYTE
0000731012,HCSG
0000918608,EGO
0001379041,EIG
0001288403,WTI
0001565687,INTA
0001493683,BBN
0001692412,PLYA
0001828811,LICY
0000821483,PARR
0001859690,ARQQ
0001423774,ZUO
0001062231,AXL
0001334933,UEC
0000310354,SXI
0001658247,CRNX
0001854545,DDL
0000070487,NRC
0001651311,MRUS
0000008947,AZZ
0001756607,EQX
0000006845,APOG
0000103145,VECO
0000907471,CASH
0001609804,OEC
0001281895,RCKT
0001392972,PRO
0001866633,CCSI
0001829959,DCBO
0001492165,PFBC
0001643269,SUMO
0001538927,FMTX
0001822359,DCGO
0001580808,ATEN
0001514991,AMCX
0000712771,CNOB
0001819394,MTTR
0001599901,RNA
0001595974,MGNI
0000923796,GEO
0000885978,USPH
0001323468,GLP
0001217234,CDNA
0001425450,KIDS
0001600620,AUPH
0001379384,BTZ
0001429764,BLNK
0001038133,HSKA
0001734342,AMTB
0000827187,SNBR
0001524741,SLCA
0001338940,PERI
0001049782,BRKL
0001422143,KURA
0000946647,PFC
0001519061,TSE
0000907254,BFS
0001838207,AUS
0001068875,BCOR
0001231346,SA
0001332349,BKD
0001673985,ASIX
0001342338,HIMX
0001516912,OBNK
0001671284,BHG
0001419945,TNK
0001553643,RLMD
0001728205,PLL
0001860805,ASTL
0001608741,QQQX
0001322435,ETW
0001789832,HESM
0000073756,OII
0001273931,MGI
0001704711,FNKO
0001499543,NOAH
0001046025,HFWA
0001772016,BRBR
0001655099,RA
0000014707,CAL
0001010086,SIGA
0000810136,PLAB
0001527590,RC
0001787306,ARQT
0000354963,SHEN
0001754170,ASLE
0000899460,MNKD
0001853860,ERO
0000018748,CET
0000921582,IMAX
0000793733,SKYW
0001655050,BCSF
0001590560,QURE
0000923120,GBX
0001422930,PUBM
0000886744,GERN
0001734713,BV
0001120914,PDFS
0001325964,LWLG
0001664710,KROS
0001499505,AGRO
0001744659,AKRO
0001680247,PUMP
0001581804,NVGS
0000095029,RGR
0001860543,CDRE
0001834489,GENI
0001674335,JELD
0001195739,NRK
0001018979,AMSF
0000863436,BHE
0001832928,CRLBF
0001380936,GOF
0001162461,CUTR
0001512920,SII
0001836564,VALN
